,title,company,place,salary,publish_time
299,算法组研究员,北京妙笔智能科技有限公司,北京-海淀区,2-3万/月,03-31
300,项目经理（呼叫中心）,银雁科技服务集团股份有限公司,郑州-金水区,0.8-1.2万/月,03-31
301,大数据开发工程师,印孚瑟斯技术（中国）有限公司,深圳-龙岗区,1.7-2.7万/月,03-31
302,市场总监,重庆本位时代科技有限公司,重庆,1-1.5万/月,03-31
303,Java开发工程师,广东轩辕网络科技股份有限公司,广州-天河区,1.5-2万/月,03-31
304,售后工程师（数通或大数据方向）,南京中新赛克科技有限责任公司,异地招聘,0.6-1万/月,03-31
305,PHP中级开发工程师,长沙佑伊健电子商务有限公司,长沙-雨花区,8-9千/月,03-31
306,大数据开发工程师,中新网络信息安全股份有限公司,合肥-高新区,0.9-1.6万/月,03-31
307,今日头条视频内容审核岗,北京吉云互动科技有限公司,西安-雁塔区,4.5-6千/月,03-31
308,帆软顾问,成都迈思信息技术有限公司,深圳-南山区,2-2.5万/月,03-31
309,诚招链家/德佑置业顾问底薪4K 就近分配,武汉链家宏业房地产经纪有限公司,武汉-江岸区,0.6-1.2万/月,03-31
310,ICT项目解决方案工程师,中国移动通信集团浙江有限公司金华...,金华,,03-31
311,生物信息工程师,元码基因科技（北京）股份有限公司...,北京-朝阳区,0.8-1.5万/月,03-31
312,大数据开发工程师,安徽力高新能源技术有限公司,合肥-高新区,1-1.5万/月,03-31
313,信息技术工程师,强佑集团,北京,1-1.5万/月,03-31
314,数据分析师,广州市君集贸易有限公司,广州-白云区,5-8千/月,03-31
315,G房产经纪人,洛阳市汇天房地产咨询有限公司,洛阳,6-8千/月,03-31
316,数值策划,上海游雁网络科技有限公司广州分公...,广州-天河区,1.2-1.7万/月,03-31
317,项目经理,江苏星网软件有限公司,南京,1.5-2万/月,03-31
318,首席运营官COO,上海新朋程数据科技发展有限公司,上海-杨浦区,2.5-3万/月,03-31
319,工业物联网运营经理,安德里茨（中国）有限公司,异地招聘,30-40万/年,03-31
320,Java开发工程师,苏州乔客云数据科技有限公司,异地招聘,7-9千/月,03-31
321,数据运营（南京）,马鞍山百助网络科技有限公司,异地招聘,0.8-1.6万/月,03-31
322,数据分析（财务分析方向）,广州若羽臣科技股份有限公司,广州,6-8千/月,03-31
323,数据库管理员,武汉捷科众诚汽车贸易有限公司,武汉,4.5-8千/月,03-31
324,算法工程师,深圳市康必达控制技术有限公司,深圳,1.5-3万/月,03-31
325,竞价专员,郑州华夏中医白癜风医院,郑州,6-8千/月,03-31
326,NLP工程师,上海梅歌文化传播有限公司,上海-徐汇区,6-8千/月,03-31
327,电商客服经理,深圳市曲草堂生物科技有限公司,深圳-龙岗区,1-1.5万/月,03-31
328,数据分析师,西安察柏科技咨询有限公司,西安-高新技术...,0.8-1.6万/月,03-31
329,开发工程师（爬虫方向）,植美村,广州-天河区,1-1.5万/月,03-31
330,高级数据产品经理,东莞市创慧教育信息科技有限公司,东莞-南城区,1.1-2.2万/月,03-31
331,数据专员,宁波天虹文具有限公司,宁波-鄞州区,4.5-6千/月,03-31
332,数据总监,广州柏岩宝科技有限公司,广州,3-4.5万/月,03-31
333,数据分析师,武汉美特诺科技发展有限公司,武汉-武昌区,0.8-1万/月,03-31
334,生物信息经理,长沙三济生物科技有限公司,长沙-岳麓区,1.2-2万/月,03-31
335,产品经理（用联）,UC优视（UC浏览器）,广州,1-1.6万/月,03-31
336,SEO专员,武汉科思沃斯教育科技有限公司,武汉,4.5-6千/月,03-31
337,Hadoop工程师,广州诚予国际市场信息研究有限公司...,广州,0.7-1万/月,03-31
338,数据分析主管/高级数据分析,广州淘通科技股份有限公司,广州-天河区,0.8-1.3万/月,03-31
339,大数据分析师,江铃汽车股份有限公司,南昌,0.8-1万/月,03-31
340,CRM运营经理,上海易路软件有限公司,上海-闵行区,1-1.5万/月,03-31
341,数据分析师（10-15K）,武汉极光美臣商贸有限公司,武汉-武昌区,1-1.5万/月,03-31
342,互联网卡转化运营支撑,南京汇龙科技有限公司,长沙-芙蓉区,5-8千/月,03-31
343,无线产品经理,深圳市三旺通信股份有限公司,深圳-南山区,1.2-2万/月,03-31
344,BI工程师,佐大狮科技（上海）有限公司,上海-普陀区,1-1.5万/月,03-31
345,海外印尼运营,广州东辰网络科技有限公司,广州-天河区,0.8-1.5万/月,03-31
346,数据分析工程师（校招）,成都创人所爱科技股份有限公司 (t...,成都,1.2-1.8万/月,03-31
347,运营数据分析,上海晋展网络科技有限公司,上海-嘉定区,6-8千/月,03-31
348,数据工程师,昆明新奇星科技有限公司,昆明-五华区,0.8-1万/月,03-31
349,BI项目经理,广州迅易科技有限公司,广州-海珠区,1.5-2万/月,03-31
350,数据分析师,39健康网,广州,6-8千/月,03-31
351,通信行业中级售前工程师（杭州）,凯通科技股份有限公司,异地招聘,1-2万/月,03-31
352,数据应用研发工程师,敦煌网,北京-海淀区,2-4万/月,03-31
353,深度学习工程师,广州市溢信科技股份有限公司,武汉-东湖新技...,1.2-3万/月,03-31
354,天猫/京东电商运营人才,倍立商务咨询（上海）有限公司,上海-长宁区,6-9千/月,03-31
355,算法工程师,沈阳嘉越电力科技有限公司,沈阳-沈北新区,1.5-2万/月,03-31
356,Python高级开发工程师,上海辞书出版社有限公司,上海-静安区,20-30万/年,03-31
357,阿里巴巴国际站运营,广州奢立贸易有限公司,广州-白云区,6-8千/月,03-31
358,业务拓展经理（会议销售）,寰图（上海）商务服务有限公司,上海-黄浦区,1.5-2.5万/月,03-31
359,广告优化师,广州神投互动科技有限公司,广州-海珠区,0.5-1万/月,03-31
360,图像处理算法工程师,南昌市微轲联信息技术有限公司,南昌,1.2-1.5万/月,03-31
361,跨境电商运营,宁波天和电动工具有限公司,宁波,5-7千/月,03-31
362,大数据开发工程师,中国电建集团成都勘测设计研究院有...,成都-温江区,0.8-1.2万/月,03-31
363,算法工程师(深度学习),杭州五易科技有限公司,杭州-西湖区,1-2.5万/月,03-31
364,数据分析师,深圳市乐凯撒比萨餐饮管理有限公司...,深圳,1.2-1.8万/月,03-31
365,工程数据算法工程师（人工智能方向）,武汉盛华伟业科技股份有限公司,武汉-洪山区,2.5-4万/月,03-31
366,材料科学PP开发工程师,北京创腾科技有限公司,苏州-工业园区,0.8-1万/月,03-31
367,Java中级开发工程师,北明软件有限公司,武汉-东湖新技...,0.8-1.3万/月,03-31
368,运营主管,成都美迪教育科技有限公司,重庆-渝北区,6-8千/月,03-31
369,客户关系主管,武汉胡群都商贸有限公司,武汉-武昌区,1-1.5万/月,03-31
370,售前经理,深圳市赢时胜信息技术股份有限公司...,长沙-开福区,1-1.5万/月,03-31
371,化工研究员（余热利用）,上海鄂尔多斯工业技术有限公司,上海-嘉定区,1.3-1.8万/月,03-31
372,算法工程师,武汉众智鸿图科技有限公司,武汉-洪山区,0.8-1.5万/月,03-31
373,运营经理,广州马斯特管理咨询有限公司,广州-天河区,4-5万/月,03-31
374,运维专员（需出差）,成都恒创励程电子科技有限公司,成都-高新区,0.8-1万/月,03-31
375,数据主管,无穷食品有限公司,广州,8-16万/年,03-31
376,B5G/6G技术研究员,广东省新一代通信与网络创新研究院...,广州-黄埔区,24-42万/年,03-31
377,数据工程师,广东毓秀集团有限公司,广州-天河区,0.8-1.6万/月,03-31
378,电商运营,甘肃和政八八啤特果集团有限公司,临夏,4.5-6千/月,03-31
379,产品经理,上海优克锡企业管理顾问有限公司,济南-市中区,20-40万/年,03-31
380,运营经理,广州壹零软件技术有限公司,广州-天河区,0.6-1.2万/月,03-31
381,销售内勤/销售行政/销售助理,黑牛食品营销有限公司,长沙,5-6万/年,03-31
382,自然语言处理工程师NLP,南京欧思教育咨询有限公司,南京-秦淮区,1-1.5万/月,03-31
383,审计专员,浙江怡联网络科技股份有限公司,温州,0.5-1万/月,03-31
384,《30万顶薪》游戏数据分析 Topgames互联网公司,Topgames,广州-海珠区,1-2万/月,03-31
385,算法工程师,深圳如一探索科技有限公司,深圳-宝安区,0.8-1.5万/月,03-31
386,高级数据产品经理（T-19）,上海网鱼信息科技有限公司,上海-徐汇区,2-3.5万/月,03-31
387,（校招）软件开发工程师,福建网龙计算机网络信息技术有限公...,福州-鼓楼区,1.2-1.8万/月,03-31
388,用户运营,桂林智神信息技术股份有限公司,深圳-龙岗区,1.2-1.5万/月,03-31
389,电力市场研究员,深圳华工能源技术有限公司,深圳-龙岗区,1-1.5万/月,03-31
390,信息部经理-总部,青岛国信会展酒店发展有限公司,青岛-崂山区,1.2-2万/月,03-31
391,数据经理,深圳前海思空传媒有限公司,深圳-南山区,1-1.2万/月,03-31
392,审计主管（集团总部）,广州风神汽车投资集团有限公司,异地招聘,1-1.5万/月,03-31
393,算法工程师,珠海云航智能技术有限公司,珠海,,03-31
394,电力市场研究员(深圳面试及上班）,深圳华工能源技术有限公司,广州-南沙区,1-1.5万/月,03-31
395,销售顾问,安徽科迅教育装备集团有限公司,合肥-高新区,0.8-1万/月,03-31
396,产品负责人（共享事业部）,苏州嘉图软件有限公司,苏州-工业园区,1.5-3万/月,03-31
397,高薪诚聘Java高级工程师,郑州李唐电子科技有限公司,异地招聘,0.9-1.5万/月,03-31
398,网络管理员,广州伊露爱斯科技有限公司,广州-越秀区,4.5-6.5千/月,03-31
399,数据分析经理,港华投资有限公司,苏州,0.8-1万/月,03-31
400,算法工程师,珠海云航智能技术有限公司,异地招聘,1.5-2万/月,03-31
401,小程序推广,上海凌脉网络科技股份有限公司,上海-静安区,1.2-1.8万/月,03-31
402,信息及数据支撑岗,广东省国际工程咨询有限公司,广州,15-30万/年,03-31
403,高级数据分析师,云汉芯城（上海）互联网科技股份有...,上海-松江区,0.8-1.5万/月,03-31
404,数据分析师,宁波茂佳国际贸易有限公司,宁波,1-1.5万/月,03-31
405,[精英人才倍增计划]算法工程师（调度）,江苏智库智能科技有限公司,南京-雨花台区,1.3-2万/月,03-31
406,Web开发工程师,福州日星月播网络科技有限公司,福州,0.8-1.2万/月,03-31
407,系统架构师,广西辉煌房地产咨询服务集团有限公...,南宁,1-1.5万/月,03-31
408,系统数据专员-合肥,合肥新东方外语培训学校,合肥-包河区,6-8千/月,03-31
409,商业调查总监/经理,洛菲斯（深圳）投资有限公司,广州-天河区,2.5-3万/月,03-31
410,数据开发工程师（挖掘方向）,湖南纬度信息科技有限公司,长沙,0.8-1.5万/月,03-31
411,京东运营主管,露乐健康科技（广州）有限公司,广州-天河区,0.8-1万/月,03-31
412,大数据开发工程师,南京猫酷科技股份有限公司,上海-静安区,1-1.8万/月,03-31
413,遗传咨询师,杭州纽安津生物科技有限公司,杭州,1-1.5万/月,03-31
414,平台系统运营专员,广东雅倩化妆品有限公司,广州,1-1.5万/月,03-31
415,NLP算法工程师,深圳市亚飞电子商务有限公司,深圳-龙岗区,2-3万/月,03-31
416,高级数据分析经理,武汉名人翰墨文化传播有限公司,异地招聘,1.5-2.5万/月,03-31
417,客户关系经理（华星奔驰榆林店）,华星锦业集团有限公司,榆林,5-7千/月,03-31
418,客户关系主管,广州花美时化妆品有限公司,广州-白云区,0.6-1万/月,03-31
419,大数据工程师,深圳市云智易联科技有限公司,深圳-南山区,2-3万/月,03-31
420,高级数据分析师,成都匠领科技有限公司,成都-双流区,0.4-1.3万/月,03-31
421,数据分析师,中山万先丰贸易有限公司,中山,0.9-1.5万/月,03-31
422,急聘数据运营专员,西安晶源科创新能源有限公司,贵阳,6-8千/月,03-31
423,海外推广,珠海杜壹电子商务有限公司,珠海-香洲区,4-8千/月,03-31
424,数据分析师,成都力比科技有限公司,成都,1-2万/月,03-31
425,数据分析师,深圳智汇创想科技有限责任公司,深圳-龙岗区,0.7-1.2万/月,03-31
426,爬虫开发工程师（国外网站）,广州首创服饰有限公司,广州-海珠区,1-1.5万/月,03-31
427,日企售前顾问(编号114805),上海艾杰飞人力资源有限公司,北京,1.5-2万/月,03-31
428,AI工程师,深圳得程信息技术有限公司,深圳-龙华新区,2-2.5万/月,03-31
429,行研/行业研究员,深圳市前海科创石墨烯新技术研究院...,深圳-南山区,0.8-1万/月,03-31
430,策划主管/专员,广州销品茂商业管理有限公司,广州-黄埔区,6-8万/年,03-31
431,反欺诈策略工程师（线下）,360金融,上海-浦东新区,1.5-2.5万/月,03-31
432,知识图谱工程师-阿基米德,上海柯渡医学科技股份有限公司,苏州-工业园区,1.8-2.8万/月,03-31
433,Java高级开发工程师,深圳印智互联信息技术有限公司,深圳-南山区,2-2.5万/月,03-31
434,数据分析师,上海辉畅网络科技有限公司,上海-闵行区,1-1.5万/月,03-31
435,Channel Data Excellence Analyst/渠道数据优化分析专员,罗氏诊断产品（上海）有限公司,上海,,03-31
436,客户关系总监/经理,深圳世联君汇不动产运营管理股份有...,深圳-南山区,1.5-3万/月,03-31
437,ETL数据分析+双休 可实习,青岛好驻大数据科技有限公司,青岛-市北区,4.5-6千/月,03-31
438,技术总监,常州昊泽信息科技有限公司,常州-武进区,2.5-4万/月,03-31
439,电力大数据算法工程师,陕西德通信息科技有限公司,银川,4.5-6千/月,03-31
440,BI工程师,安徽省纪念日投资管理咨询有限公司...,合肥-庐阳区,5-7千/月,03-31
441,Java开发工程师,中粮期货有限公司,北京-东城区,10-15万/年,03-31
442,市场总监,重庆中升之宝汽车销售服务有限公司...,重庆,10-15万/年,03-31
443,数据统计员,杭州橙果科技有限公司,杭州,6-8千/月,03-31
444,需求咨询,南京艮众信息科技有限公司,南京-雨花台区,0.8-1.5万/月,03-31
445,算法工程师,深圳市华云中盛科技股份有限公司,北京-石景山区,1.5-2万/月,03-31
446,商品经理,深圳市思肯三维科技发展有限公司,深圳-南山区,2-3万/月,03-31
447,大数据开发工程师,深圳荷花网络科技有限公司,深圳-南山区,1.5-2万/月,03-31
448,Data Analysis数据分析专员（电商方向）,上海复漫网络科技有限公司,上海-嘉定区,0.8-1.5万/月,03-31
449,大数据工程师,重庆扬升信息技术有限公司,重庆-渝北区,1-1.8万/月,03-31
450,数据分析师,广州市新娱加娱乐传媒文化有限公司...,广州-黄埔区,1-1.5万/月,03-31
451,高级前端开发工程师,武汉市德发信息技术有限公司,武汉,1-1.5万/月,03-31
452,高级大数据开发工程师,深圳微品致远信息科技有限公司,深圳-南山区,1.8-3万/月,03-31
