,title,company,place,salary,publish_time
11156,保底5000美资企业银行客服文员（五险一金，双休）,合肥沃野网络科技有限公司,合肥-蜀山区,6-8千/月,11-26
11157,保底5000经开区信审发卡客服文员周末休,合肥沃野网络科技有限公司,合肥-经开区,6-8千/月,11-26
11158,小额催收客服8K+双休+五险一金,上海佩琪信息技术有限公司,南昌,0.8-1万/月,11-26
11159,电话客服专员8k+双休,上海佩琪信息技术有限公司,南昌,0.8-1万/月,11-26
11160,电话催收客服8K+双休+五险一金,上海佩琪信息技术有限公司,杭州-滨江区,0.8-1.5万/月,11-26
11161,销售助理偏文职底薪4K+五险一金,上海佩琪信息技术有限公司,南昌,0.8-1万/月,11-26
11162,催收客服月薪8000+六险一金,上海佩琪信息技术有限公司,南昌,0.8-1万/月,11-26
11163,催收客服月薪8000起+周末双休,上海佩琪信息技术有限公司,杭州,0.8-1万/月,11-26
11164,小额催收客服月薪8000+周末双休,上海佩琪信息技术有限公司,杭州-滨江区,0.8-1.5万/月,11-26
11165,资产账户管理专员6K+五险一金,上海佩琪信息技术有限公司,南昌,0.8-1万/月,11-26
11166,催收客服月薪8000+五险一金,上海佩琪信息技术有限公司,南昌,0.8-1万/月,11-26
11167,销售助理无责底薪4K+五险一金,上海佩琪信息技术有限公司,南昌,0.8-1万/月,11-26
11168,催收客服月薪6000+五险一金,上海佩琪信息技术有限公司,南昌,0.8-1万/月,11-26
11169,财监/项目回款专员（西安）,广州市白云泵业集团有限公司,西安-灞桥区,4.5-6千/月,11-26
11170,项目回款专员（广州）,广州市白云泵业集团有限公司,广州-黄埔区,4.5-6.5千/月,11-26
11171,电话催收,上海汝是文化发展有限公司,南昌,6-8千/月,11-26
11172,外访催收员（玉林博白县）(J19960),捷信消费金融有限公司,异地招聘,0.8-1万/月,11-26
11173,外访催收员（丽水-莲都区）,捷信消费金融有限公司,丽水,0.8-1万/月,11-26
11174,银行业务/包住8千起/电催/分期,江苏居才数据科技有限公司,昆山,0.6-1.2万/月,11-26
11175,月入7000+国企银行催收客服/带薪培训/五险包住宿,合肥夕游信息科技有限公司,合肥-高新区,6-8千/月,11-26
11176,贷后管理专员（无责任底薪+高额佣金+高额奖金）,郑州市思闪商业管理有限公司,郑州-郑东新区,0.6-1.3万/月,11-26
11177,M1催收6k/双休/不加班,内蒙古万悟企业管理咨询服务有限公...,武汉-洪山区,6-8千/月,11-26
11178,催收员,青岛联信商务咨询有限公司上海分公...,上海-浦东新区,1.5-2万/月,11-26
11179,高薪聘请电催专员,成都元正商务咨询有限公司,武汉-洪山区,1-1.5万/月,11-26
11180,3000无责任底薪电话催收,成都元正商务咨询有限公司,武汉-洪山区,0.8-1万/月,11-26
11181,前手电话催收,成都元正商务咨询有限公司,成都-青羊区,1-1.5万/月,11-26
11182,M1电话催收,成都元正商务咨询有限公司,成都-青羊区,0.8-1万/月,11-26
11183,五险一金电催专员,成都元正商务咨询有限公司,成都-青羊区,0.8-1万/月,11-26
11184,法务催收员（花都区）,人人收信用管理有限公司,广州-花都区,4-8千/月,11-26
11185,催收员（广州海珠区）,人人收信用管理有限公司,广州-海珠区,0.5-1万/月,11-26
11186,催收员（海珠区急招）,人人收信用管理有限公司,广州-海珠区,0.5-1万/月,11-26
11187,电话催收员,人人收信用管理有限公司,广州-花都区,5-9千/月,11-26
11188,电话催收,人人收信用管理有限公司,广州-番禺区,5-8千/月,11-26
11189,（番禺急招）催收员/信控员/（五险一金、周末双休）,人人收信用管理有限公司,广州-番禺区,5-8千/月,11-26
11190,电话催收员(广州番禺),人人收信用管理有限公司,广州-番禺区,5-8千/月,11-26
11191,催收客服,广州银行信用卡中心,广州-海珠区,0.5-1万/月,11-26
11192,贷后催收岗,广州银行信用卡中心,广州-海珠区,10-15万/年,11-26
11193,电话催收员,广州银行信用卡中心,广州-海珠区,6-9千/月,11-26
11194,兴业银行催收客服底薪4200（直招）,合肥雅诚电子科技有限公司,合肥-滨湖新区,6-8千/月,11-26
11195,银行账单提醒无销售+包吃住客服文员可实习,安徽美差科技有限公司,合肥-蜀山区,4.5-9千/月,11-26
11196,月薪8千分期客服+包吃住,安徽千弘信息技术有限公司,合肥-蜀山区,0.8-1万/月,11-26
11197,月薪5千客服接听+五险,安徽千弘信息技术有限公司,合肥-蜀山区,4.5-6千/月,11-26
11198,银行贷款催收员（外访）,深圳市洪瑞资产管理有限公司,深圳-龙岗区,0.6-1万/月,11-26
11199,银行贷款催收员（非销售）,深圳市洪瑞资产管理有限公司,深圳-龙岗区,0.6-1万/月,11-26
11200,银行小额类贷款催收员---布吉,深圳市洪瑞资产管理有限公司,深圳-龙岗区,0.6-1万/月,11-26
11201,银行贷款催收员----布吉,深圳市洪瑞资产管理有限公司,深圳-龙岗区,0.6-1万/月,11-26
11202,月薪8千360金融账单提醒+5险一金,安徽千弘信息技术有限公司,合肥-包河区,0.8-1万/月,11-26
11203,月薪8000艺术馆销售代表+五险一金,安徽千弘信息技术有限公司,合肥-庐阳区,6-8千/月,11-26
11204,月薪8000步行街收藏馆销售代表+5险一金,安徽千弘信息技术有限公司,合肥-庐阳区,6-8千/月,11-26
11205,底薪3500催收客服文员,安徽千弘信息技术有限公司,合肥-蜀山区,0.8-1万/月,11-26
11206,广发银行催收客服m0m1五险一金+双休+包住6K无销售文员,安徽佰誉达信息咨询有限公司,合肥-滨湖新区,4.5-6千/月,11-26
11207,银行贷款催收员（外访）---布吉,深圳市洪瑞资产管理有限公司,深圳-龙岗区,0.6-1万/月,11-26
11208,电话催收（非销售）,深圳市洪瑞资产管理有限公司,异地招聘,5-8千/月,11-26
11209,银行贷款催收员,深圳市洪瑞资产管理有限公司,异地招聘,0.5-1万/月,11-26
11210,"月薪8000微信小程序推广专员,无责底薪4100双休",安徽千弘信息技术有限公司,合肥-蜀山区,0.8-1万/月,11-26
11211,"保底4600广告推广专员,五险一金,双休,不加班",安徽千弘信息技术有限公司,合肥-蜀山区,0.8-1万/月,11-26
11212,银行小额类贷款催收员,深圳市洪瑞资产管理有限公司,深圳-龙岗区,0.6-1万/月,11-26
11213,中信电催专员+五险一金白班,广东鸿联九五信息产业有限公司,东莞,4.2-8千/月,11-26
11214,中信电催白班制4K+a,广东鸿联九五信息产业有限公司,东莞,4.2-8千/月,11-26
11215,催收员7k（提供住宿）,深圳市浩深资产管理有限公司,深圳-龙华新区,6-8千/月,11-26
11216,保底7000银行资产保全客服文员，无销售双休包住,合肥利鸣信息技术有限公司,合肥-蜀山区,6-8千/月,11-26
11217,保底7000银行资产保全客服文员，无销售双休包住,合肥利鸣信息技术有限公司,合肥-蜀山区,4.5-6千/月,11-26
11218,，光谷上市公司招内催专员（底薪3000起+五险一金）,传众网络科技,武汉-洪山区,0.8-1万/月,11-26
11219,",光谷/大量招电话催收/底薪3000起/五险一金",传众网络科技,武汉-洪山区,0.8-1万/月,11-26
11220,销售/客服/内勤+五险一金+双休,传众网络科技,武汉-洪山区,0.8-1万/月,11-26
11221,招商银行资深信用卡催收员,广东德森金融企业服务有限公司深圳...,深圳-罗湖区,0.6-1.2万/月,11-26
11222,信控专员/电话催收,信达利（福州）企业管理咨询有限公...,昆明,3-5千/月,11-26
11223,信控专员/电话催收,信达利（福州）企业管理咨询有限公...,昆明,3-8千/月,11-26
11224,信用卡催收员,广东德森金融企业服务有限公司杭州...,杭州-江干区,6-8千/月,11-26
11225,电话销售客服催收员五险一金社保公积金,深圳金润吉金融服务有限公司,西安-雁塔区,0.8-1万/月,11-26
11226,电话客服催收员销售五险一金月薪8000,深圳金润吉金融服务有限公司,西安-雁塔区,0.8-1万/月,11-26
11227,电话客服催收员五险一金,深圳金润吉金融服务有限公司,西安-雁塔区,0.8-1万/月,11-26
11228,电话催收员客服销售提供五险一金,深圳金润吉金融服务有限公司,西安-雁塔区,0.8-1万/月,11-26
11229,电话催收员客服销售提供五险一金,深圳金润吉金融服务有限公司,西安-雁塔区,0.8-1万/月,11-26
11230,安高银行客服长白班+月薪6K+提供住宿+五险一金,安徽永创物联网科技有限公司,合肥-蜀山区,6-8千/月,11-26
11231,南七银行账单提醒客服底薪3200+五险一金,安徽永创物联网科技有限公司,合肥-蜀山区,5-8千/月,11-26
11232,南七银行账单分期客服双休五险一金月薪6k,安徽永创物联网科技有限公司,合肥,5-8千/月,11-26
11233,安高广场银行分期/催收入职五险一金无夜班,安徽永创物联网科技有限公司,合肥,6-8千/月,11-26
11234,无试用期行政班银行分期/催收客服月薪6K,安徽永创物联网科技有限公司,合肥,6-8千/月,11-26
11235,信贷催收 电话催收,上海旌博企业管理咨询有限公司,上海-浦东新区,0.8-1.5万/月,11-26
11236,龙华催收员月入8000起,深圳金润吉金融服务有限公司,深圳-龙华新区,0.8-1万/月,11-26
11237,高薪诚聘龙华大浪电催专员,深圳金润吉金融服务有限公司,深圳-龙华新区,0.8-1.6万/月,11-26
11238,高薪急聘电话催收,深圳金润吉金融服务有限公司,深圳-龙华新区,1-1.5万/月,11-26
11239,电催员月入8000++五险一金,深圳金润吉金融服务有限公司,深圳-龙华新区,0.8-1万/月,11-26
11240,急招催收员月入8千以上,深圳金润吉金融服务有限公司,深圳-龙华新区,0.8-4万/月,11-26
11241,高薪诚聘电催专员+五险,深圳金润吉金融服务有限公司,深圳-龙华新区,0.8-1.6万/月,11-26
11242,无责任底薪3千起电催员,深圳金润吉金融服务有限公司,深圳-龙华新区,0.6-1.5万/月,11-26
11243,8K银行贷款催收员包住,深圳金润吉金融服务有限公司,北京-丰台区,0.8-1万/月,11-26
11244,8K银行贷款催收员包住,深圳金润吉金融服务有限公司,北京-丰台区,0.8-1.2万/月,11-26
11245,10K+电话催收五险一金,深圳金润吉金融服务有限公司,北京-丰台区,6-8千/月,11-26
11246,催收员,杭州灏融信息技术有限公司,杭州-余杭区,0.8-1.1万/月,11-26
11247,光谷金融港：电话催收/M1短账龄+高提成/均薪7K+双休,武汉市优杰创信息科技有限公司,武汉-江夏区,0.8-1万/月,11-26
11248,电话催收，双休，软件园，内催m1，保底4700,武汉市优杰创信息科技有限公司,武汉-洪山区,1-1.5万/月,11-26
11249,银行电催（高提成）,信达利（福州）企业管理咨询有限公...,武汉-硚口区,0.8-1.6万/月,11-26
11250,电话催收/双休/内催m1-m3/关山大道/保底4700,武汉市优杰创信息科技有限公司,武汉-洪山区,0.8-1万/月,11-26
11251,贷款专员/电话销售/高提成/均薪8k/软件园,武汉市优杰创信息科技有限公司,武汉-洪山区,1-1.5万/月,11-26
11252,信用卡催收员（汉阳+案件量大）,信达利（福州）企业管理咨询有限公...,武汉-汉阳区,6-8千/月,11-26
11253,银行电催（汉阳+月收1万+）,信达利（福州）企业管理咨询有限公...,武汉-汉阳区,0.8-1万/月,11-26
11254,电话催收,中南国际人力资源（深圳）有限公司...,深圳-福田区,0.7-1万/月,11-26
11255,催收客服,中南国际人力资源（深圳）有限公司...,深圳-福田区,0.5-1万/月,11-26
11256,急招M2催收员（福田）,中南国际人力资源（深圳）有限公司...,深圳-福田区,0.6-1万/月,11-26
11257,浦发银行信用卡提醒还款客服,上海宏贯投资有限公司,上海-浦东新区,0.8-4万/月,11-26
11258,提醒还款客服专员（非销售）,上海宏贯投资有限公司,杭州-滨江区,0.6-1.1万/月,11-26
11259,提醒还款客服专员（非销售）,上海宏贯投资有限公司,上海-浦东新区,0.6-1.1万/月,11-26
11260,M0-M3催收员（电催非销售）,上海宏贯投资有限公司,杭州-滨江区,0.6-1.1万/月,11-26
11261,滨湖（甲方公司）催收六险一金月薪入万,学和信息科技,合肥-滨湖新区,0.8-1万/月,11-26
11262,客服专员,广东浩传管理服务有限公司深圳分公...,深圳-福田区,0.8-1万/月,11-26
11263,贷后管理银行催收/包住/可实习,学和信息科技,合肥-滨湖新区,6-8千/月,11-26
11264,贷款电催专员（银行合作）,高柏（中国）企业管理咨询有限公司...,苏州,0.8-1.5万/月,11-26
11265,软件园/金融港电话催收+双休+五险一金,武汉市新鸿信企业管理咨询有限公司...,武汉-洪山区,0.8-1万/月,11-26
11266,底薪4100微信小程序线上推广客服，入职五险一金双休,合肥利鸣信息技术有限公司,合肥-蜀山区,0.8-1万/月,11-26
11267,底薪4100微信小程序线上推广客服，入职五险一金均双休,合肥利鸣信息技术有限公司,合肥-蜀山区,0.6-1万/月,11-26
11268,信用卡催收员（提供宿舍）,广东浩传管理服务有限公司深圳分公...,深圳-宝安区,6-8千/月,11-26
11269,底薪3500消费金融M0账单提醒客服，无销售双休包住,合肥利鸣信息技术有限公司,合肥-蜀山区,0.6-1万/月,11-26
11270,账户逾期催收员,广东浩传管理服务有限公司深圳分公...,深圳-福田区,0.8-1万/月,11-26
11271,账户逾期催收员,广东浩传管理服务有限公司深圳分公...,深圳-宝安区,0.8-1万/月,11-26
11272,电话催收（无销售性质）Y,某100强金融外包公司,昆山,0.5-1万/月,11-26
11273,催收客服（无销售性质）Y,某100强金融外包公司,昆山,0.5-1万/月,11-26
11274,电话催收Y,某100强金融外包公司,苏州-吴中区,6-8千/月,11-26
11275,催收客服（高薪包住客服）,某100强金融外包公司,昆山,0.5-1万/月,11-26
11276,电话催收（无销售性质）Y,某100强金融外包公司,苏州-吴中区,6-8万/年,11-26
11277,欠款清收客服（高薪包住）Q,某100强金融外包公司,昆山,0.5-1万/月,11-26
11278,催收客服轻松月入6千,东莞市广骏通企业管理服务有限公司...,东莞-东城区,6-8千/月,11-26
11279,莞城中信电催4k-8kY,广东鸿联九五信息产业有限公司,东莞,6-8千/月,11-26
11280,金融港内催M0风控提醒客服+底薪4000入职六险一金双休,安徽万点通电子科技有限公司,合肥-滨湖新区,0.6-1万/月,11-26
11281,底薪4200蚂蚁借呗催收客服专员五险一金双休均薪8000,安徽万点通电子科技有限公司,合肥-滨湖新区,6-8千/月,11-26
11282,无责4500 资产保全专员,深圳市天创伟业科技有限公司,深圳-福田区,0.8-1.5万/月,11-26
11283,直招信用卡员6K+五险一金,深圳银雁数据科技有限公司成都分公...,成都,6-8千/月,11-26
11284,催收员6-10K-大小周-宝安西乡,福州启联信息咨询有限公司,深圳-宝安区,0.8-1万/月,11-26
11285,催收员6-10K-大小周-南山西丽,福州启联信息咨询有限公司,深圳-南山区,0.8-1万/月,11-26
11286,催收员6-10K南山西丽,福州启联信息咨询有限公司,深圳-南山区,0.8-1万/月,11-26
11287,催收员6-10K宝安西乡,福州启联信息咨询有限公司,深圳-宝安区,6-8千/月,11-26
11288,催收员-南山西丽-朝九晚六大小周,福州启联信息咨询有限公司,深圳-南山区,0.8-1万/月,11-26
11289,催收员-宝安西乡-朝九晚六大小周,福州启联信息咨询有限公司,深圳-宝安区,0.8-1万/月,11-26
11290,专职外访催收员社保月薪过万,深圳市信通法律咨询有限公司广西分...,南宁,0.6-1.5万/月,11-26
11291,电话催收8K（包住宿+五险）,深圳市跃骐网络科技有限公司,深圳-福田区,0.8-1万/月,11-26
11292,6K电话催收（早九晚六+包住宿）,深圳市跃骐网络科技有限公司,深圳-福田区,0.8-1万/月,11-26
11293,风控催收岗月薪7000以上+包住,上海为梦商务信息咨询有限公司,武汉-洪山区,6-8千/月,11-26
11294,质检专员 早九晚六 做五休二,上海旌博企业管理咨询有限公司,上海-浦东新区,4.5-6千/月,11-26
11295,外访催收员,厦门长利企业管理咨询有限公司,厦门,0.8-1万/月,11-26
11296,电催专员,高柏（中国）企业管理咨询有限公司...,成都-锦江区,6-8千/月,11-26
11297,小额前段电话催收,四川莫名信息科技有限公司,成都,6-8千/月,11-26
11298,催收 月薪7000以上+包住,上海为梦商务信息咨询有限公司,武汉-洪山区,6-8千/月,11-26
11299,电催专员车贷6k-12K买社保,四川省融汇鑫金融服务外包有限公司...,成都-武侯区,0.8-1.2万/月,11-26
11300,交行信用卡逾期催收7K+/双休,广州谷创信息科技有限公司,西安-雁塔区,0.5-1万/月,11-26
11301,6K电话催收+双休+社保,广州谷创信息科技有限公司,西安-雁塔区,3.5-8千/月,11-26
11302,逾期账户风险管理/双休/五险,广州谷创信息科技有限公司,西安-雁塔区,0.5-1万/月,11-26
11303,美利车金融销售代表 月薪8000以上,上海为梦商务信息咨询有限公司,武汉-武昌区,6-8千/月,11-26
11304,8K电话客服+资金+社保,武汉华信融咨询服务有限公司,武汉-洪山区,0.8-1万/月,11-26
11305,双休+朝九晚六/逾期信贷管理,广州谷创信息科技有限公司,西安-雁塔区,4-8千/月,11-26
11306,电话催收/网贷/培训+双休+年假,广州谷创信息科技有限公司,西安-高新技术...,4-8千/月,11-26
11307,招聘催收人员 包住 月薪7k以上,上海为梦商务信息咨询有限公司,武汉-洪山区,6-8千/月,11-26
11308,电话回款专员+双休+月均8K 高塘石,山西硕博教育咨询有限公司,广州-天河区,0.8-1万/月,11-26
11309,直招信贷催收员/双休+晋升+节假日,广州谷创信息科技有限公司,西安-高新技术...,1-1.5万/月,11-26
11310,8K+晋升福利聘电话催收,广州谷创信息科技有限公司,西安-雁塔区,0.5-1万/月,11-26
11311,7K金融信贷管理/双休/餐补,广州谷创信息科技有限公司,西安-雁塔区,0.5-1万/月,11-26
11312,高新区 逾期信贷电催6K/双休,广州谷创信息科技有限公司,西安-雁塔区,0.5-1万/月,11-26
11313,室内电话催收7K/周末双休,广州谷创信息科技有限公司,西安-雁塔区,0.5-1万/月,11-26
11314,信贷催收7K/双休/正常班/晋升快,广州谷创信息科技有限公司,西安-雁塔区,0.5-1万/月,11-26
11315,高薪催收员8k,武汉赤侧商务咨询有限公司,武汉-洪山区,6-8千/月,11-26
11316,高薪账号管理专员,武汉赤侧商务咨询有限公司,武汉-洪山区,0.8-1万/月,11-26
11317,应收账款专员（回款专员）,广州智光电气股份有限公司,广州-黄埔区,3-4.5千/月,11-26
11318,催收员,广州回龙企业管理咨询有限公司,江门,3.5-8千/月,11-26
11319,信用卡催收员,广州回龙企业管理咨询有限公司,江门,3.5-8千/月,11-26
11320,电话催收员（惠州）,广州回龙企业管理咨询有限公司,惠州,6-7千/月,11-26
11321,后端电话催收,安徽木子氏商务咨询有限公司,合肥-庐阳区,1-1.5万/月,11-26
11322,小米金融M1催收客服六千+文员+销售,雅诚金服,郑州-金水区,5-8千/月,11-26
11323,平安银行催收：编制/6险2金/客服专员销售代表文员经验,前程信息,成都-锦江区,4.4-8.9千/月,11-26
11324,平安银行催收：编制/6险2金/客服专员销售代表文员经验,前程信息,济南-历城区,4.4-8.9千/月,11-26
11325,高薪诚聘电话催收员,厦门煌隆管理咨询有限公司广州分公...,广州-白云区,0.5-1.5万/月,11-26
11326,S1催收员（高额提成）,广东鑫一顺数据科技有限公司,广州-天河区,0.5-1万/月,11-26
11327,S3催收员（朝九晚六）,广东鑫一顺数据科技有限公司,广州-天河区,0.5-1万/月,11-26
11328,M1催收员（高提成福利好）,广东鑫一顺数据科技有限公司,广州-天河区,0.5-1万/月,11-26
11329,电话催收员（珠村+高提成+五险）,广东鑫一顺数据科技有限公司,广州-天河区,0.5-1万/月,11-26
11330,光大银行信用卡催收客服五险一金双休包住宿非销售,合肥云杉信息技术有限公司,合肥-包河区,6-8千/月,11-26
11331,光大银行信用卡催收客服五险一金双休非销售,合肥云杉信息技术有限公司,合肥-瑶海区,6-8千/月,11-26
11332,光大银行信用卡催收客服五险一金双休非销售包住宿,合肥云杉信息技术有限公司,合肥-经开区,6-8千/月,11-26
11333,光大银行信用卡催收客服五险一金双休包住非销售,合肥云杉信息技术有限公司,合肥-滨湖新区,6-8千/月,11-26
11334,光大银行信用卡催收客服五险一金双休非销售,合肥云杉信息技术有限公司,合肥-北城新区,6-8千/月,11-26
11335,浦发银行信用卡催收客服五险一金双休非销售,合肥云杉信息技术有限公司,合肥-经开区,6-8千/月,11-26
11336,浦发银行催收客服五险一金双休包住非销售,合肥云杉信息技术有限公司,合肥-瑶海区,6-8千/月,11-26
11337,浦发银行催收客服五险一金双休非销售7k,合肥云杉信息技术有限公司,合肥-庐阳区,6-8千/月,11-26
11338,浦发银行催收客服五险一金双休包住宿非销售,合肥云杉信息技术有限公司,合肥-蜀山区,6-8千/月,11-26
11339,光大银行信用卡催收客服五险一金双休包住宿,合肥云杉信息技术有限公司,合肥-庐阳区,6-8千/月,11-26
11340,诚招法务催收员（五险一金）,深圳市前海博信信息科技有限公司福...,郑州-金水区,4-8千/月,11-26
11341,贷后管理（五险一金）,深圳市前海博信信息科技有限公司福...,郑州-金水区,6-8千/月,11-26
11342,催收员,华拓金服数码科技集团有限公司,合肥-滨湖新区,10-15万/年,11-26
11343,银行电话催收,华拓金服数码科技集团有限公司,合肥-滨湖新区,0.5-2万/月,11-26
11344,银行电催高薪专员,华拓金服数码科技集团有限公司,合肥-滨湖新区,0.5-2.5万/月,11-26
11345,催收员（非网贷、小额贷）,华拓金服数码科技集团有限公司,合肥-滨湖新区,0.5-2.5万/月,11-26
11346,底薪4.5K+银行客服,深圳市都市网络科技有限公司,深圳-福田区,0.5-1.2万/月,11-26
11347,铁机路岳家嘴、预催收客服+双休+五险一金,武汉东海之光国际旅行社有限公司,武汉-武昌区,6-8千/月,11-26
11348,电话催收员,高柏（中国）,长沙,0.5-1万/月,11-26
11349,电话催收员（南昌）,高柏（中国）,南昌,0.5-1万/月,11-26
11350,实习生（电话催收员）,高柏（中国）,武汉,4.5-6千/月,11-26
11351,实习生（电话催收员）,高柏（中国）,南昌,4.5-6千/月,11-26
11352,做五休二+银行卡编，外呼客服专员,长兴建丰投资管理有限公司,上海-浦东新区,0.8-1.2万/月,11-26
11353,"免费包吃住+高薪高福利,外呼客服专员",长兴建丰投资管理有限公司,苏州-吴中区,5-9千/月,11-26
11354,"银行卡编+双休,外呼客服专员",长兴建丰投资管理有限公司,上海-浦东新区,0.8-1.5万/月,11-26
11355,银行正编+双休/信用卡资产回收专员,长兴建丰投资管理有限公司,上海-浦东新区,0.8-1.2万/月,11-26
11356,电话催收员(可接受无经验者),长兴建丰投资管理有限公司,上海-浦东新区,0.8-1.5万/月,11-26
11357,"免费包住宿,电话催收员,高薪高福利",长兴建丰投资管理有限公司,苏州-吴中区,5-9千/月,11-26
11358,诚聘电话催收主管，面谈定薪（5人）,长兴建丰投资管理有限公司,上海-浦东新区,0.8-1.5万/月,11-26
11359,销售助理，月薪过万,长兴建丰投资管理有限公司,上海-浦东新区,0.8-1.5万/月,11-26
11360,"电话催款（0-21天）,月薪8-15K",长兴建丰投资管理有限公司,上海-浦东新区,0.8-1.5万/月,11-26
11361,电话催收(S1-S2稳定)月薪8-15K,长兴建丰投资管理有限公司,上海-浦东新区,0.8-1.5万/月,11-26
11362,电话催款专员，包吃住/月薪保底5K,长兴建丰投资管理有限公司,苏州-吴中区,5-9千/月,11-26
11363,电话催收(无经验愿学)月薪保底5-9K包吃住,长兴建丰投资管理有限公司,苏州-吴中区,5-9千/月,11-26
11364,资产回收客服，月薪6-8K,长兴建丰投资管理有限公司,异地招聘,5-9千/月,11-26
11365,电话催收，月薪9K包吃住,长兴建丰投资管理有限公司,苏州-吴中区,5-9千/月,11-26
11366,电话催收客服(包吃包住)年薪12万,长兴建丰投资管理有限公司,异地招聘,5-9千/月,11-26
11367,销售助理（包吃包住）月薪9K,长兴建丰投资管理有限公司,异地招聘,5-9千/月,11-26
11368,底薪4.8K聘资产回收专员(可接受应届生),长兴建丰投资管理有限公司,上海-浦东新区,0.9-1.1万/月,11-26
11369,上市企业信贷催收(M1-M4),长兴建丰投资管理有限公司,上海-浦东新区,0.9-1.1万/月,11-26
11370,风控管理催收，综合9-11K,长兴建丰投资管理有限公司,上海-浦东新区,0.9-1.1万/月,11-26
11371,底薪4500，资产回收专员（限招10人）,长兴建丰投资管理有限公司,上海-浦东新区,0.8-1万/月,11-26
11372,上市企业高薪聘电话催收员 坐标金科路,长兴建丰投资管理有限公司,上海-浦东新区,0.8-1万/月,11-26
11373,天河-电催专员（五险一金）,广州优奇信息科技有限公司,广州-天河区,4.5-6千/月,11-26
11374,6K贷后电催专员（行政班+五险一金）t,广州优奇信息科技有限公司,广州-天河区,6-8千/月,11-26
11375,6K内催专员-月休八天，,广州优奇信息科技有限公司,广州-越秀区,6-8千/月,11-26
11376,高薪诚聘外访催收员,杭州高信信用管理有限公司南昌分公...,南昌-青山湖区,6-8千/月,11-26
11377,电催精英,杭州高信信用管理有限公司南昌分公...,南昌-青山湖区,6-8千/月,11-26
11378,4K无责任底薪+银行催收员,杭州高信信用管理有限公司南昌分公...,南昌-青山湖区,0.8-1万/月,11-26
11379,电话催收 金融港 基本不加班,武汉专注商务管理有限公司,武汉-洪山区,6-8千/月,11-26
11380,软件园电话催收 大小休,武汉专注商务管理有限公司,武汉-洪山区,6-8千/月,11-26
11381,金融港电话催收,武汉专注商务管理有限公司,武汉-洪山区,6-8千/月,11-26
11382,光谷天地电话催收,武汉专注商务管理有限公司,武汉-洪山区,6-8千/月,11-26
11383,金融港电催 双休 五险一金入职购买,武汉专注商务管理有限公司,武汉-洪山区,6-8千/月,11-26
11384,光谷天地电话催收 双休,武汉专注商务管理有限公司,武汉-洪山区,6-8千/月,11-26
11385,金融港双休 M1电话催收,武汉专注商务管理有限公司,武汉-洪山区,5-8千/月,11-26
11386,软件园电话催收 高薪 六险一金,武汉专注商务管理有限公司,武汉-洪山区,5-8千/月,11-26
11387,电话催收,武汉专注商务管理有限公司,武汉-洪山区,6-8千/月,11-26
11388,银行信用卡催收员,联信集团,青岛-市南区,4-8千/月,11-26
11389,电催专员,中瑞集团,武汉,6-8千/月,11-26
11390,保税区:保底4400+中信银行信用卡催收客服+包住,深圳市东源宏数码科技有限公司,深圳-福田区,0.8-1万/月,11-26
11391,资产账户管理/信用卡催收,深圳平安综合金融服务有限公司合肥...,成都-锦江区,6-8千/月,11-26
11392,农业银行五险一金催收客服文员六千+,合肥雅诚电子科技有限公司,合肥-滨湖新区,5-7千/月,11-26
11393,农业银行五险一金催收客服文员六千+,合肥雅诚电子科技有限公司,合肥-滨湖新区,5-7千/月,11-26
11394,资产信贷管理专员+入职五险一金+保底7千,陕西掘金一号网络科技有限公司,西安-雁塔区,6-8千/月,11-26
11395,M1资产回收专员+朝9晚6+保底6000,陕西掘金一号网络科技有限公司,西安-雁塔区,4.5-6千/月,11-26
11396,朝9晚6+国有银行提醒专员+不加班,陕西掘金一号网络科技有限公司,西安-高新技术...,6-8千/月,11-26
11397,账单提醒客服+不销售/朝9晚6+发展好/晋升快,陕西掘金一号网络科技有限公司,西安-雁塔区,6-8千/月,11-26
11398,国有银行资产回收客服+五险一金+周末双休,陕西掘金一号网络科技有限公司,西安-雁塔区,6-8千/月,11-26
11399,账单提醒客服专员+朝9晚6月休8天,陕西掘金一号网络科技有限公司,西安-雁塔区,6-8千/月,11-26
11400,高新区账单提醒客服月薪6K起,陕西掘金一号网络科技有限公司,西安-高新技术...,0.8-1万/月,11-26
11401,社保+包住高薪招聘催收员,广东金湾信息科技有限公司,广州-白云区,6-8千/月,11-26
11402,社保+包住+下午茶 高薪招聘催收员,广东金湾信息科技有限公司,广州-白云区,6-8千/月,11-26
11403,信用卡催收员（单双休+下午茶+五险）,广东金湾信息科技有限公司,广州-白云区,6-8千/月,11-26
11404,社保+包住 +节假日福利 高薪招聘催收员,广东金湾信息科技有限公司,广州-白云区,6-8千/月,11-26
11405,周末双休/靠近地铁站广汽汇理催收员,广东润杨通信服务有限公司,广州-天河区,3.5-4.5千/月,11-26
11406,蚂蚁花呗逾期提醒行政班客服文员无销售五险一金,同城信息招聘,合肥-政务区,0.8-1万/月,11-26
11407,银泰城支付宝-蚂蚁花呗催收客服文员无销售行政班7K,同城信息招聘,合肥-肥西县,0.8-1万/月,11-26
11408,大型国有银行电话 销售 催收销售,唔噜科技,南通,4.5-7千/月,11-26
11409,大型国有银行电话 销售 催收销售,唔噜ABC,南通,4.5-7千/月,11-26
11410,大型国有银行电话 销售 催收销售,唔噜科技,南通,4.5-7千/月,11-26
